i,joint_names,positions,pulse_position
41,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.920848548412323, 1.8435547351837158, 4.569557887634801e-08, -1.2705881595611572, 2.323275089263916, -1.3909067675399456e-08, -1.2705881595611572, 2.323275089263916, 4.569557887634801e-08, -0.920848548412323, 1.8435547351837158]","[1510, 1855.1312177336308, 300.85873296202413, 1570, 637.3581919384749, 2524.561832087148, 1630, 2354.11332183727, 425.3840449670652, 1570, 528.9731584702321, 1863.8565407891253]"
42,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9262309670448303, 1.843660593032837, -1.3909067675399456e-08, -1.2537739276885986, 2.3298912048339844, -7.351371067443324e-08, -1.2537739276885986, 2.3298912048339844, 4.569557887634801e-08, -0.9262309670448303, 1.843660593032837]","[1510, 1865.974578294161, 300.87600842325827, 1570, 628.9237607307816, 2531.7511627531794, 1630, 2322.9603420540157, 426.5954340170192, 1570, 532.0650403971301, 1863.9635643782342]"
43,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9329286217689514, 1.8437267541885376, -1.3909067675399456e-08, -1.2317547798156738, 2.3374667167663574, -7.351371067443324e-08, -1.2317545413970947, 2.3374664783477783, 4.569557887634801e-08, -0.9329286217689514, 1.8437267541885376]","[1510, 1879.46759881935, 300.88680558652965, 1570, 617.8784159660701, 2539.98301113453, 1630, 2282.163384977528, 427.982441738972, 1570, 535.9124478561199, 1864.0304541214275]"
44,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9382619261741638, 1.8437267541885376, -1.3909067675399456e-08, -1.2134029865264893, 2.342928647994995, 4.569557887634801e-08, -1.2134029865264893, 2.342928647994995, 4.569557887634801e-08, -0.9382619261741638, 1.8437267541885376]","[1510, 1890.2120144052185, 300.88680558652965, 1570, 608.6727062310894, 2545.9181598274354, 1630, 2248.1620923696687, 428.98254707715023, 1570, 538.9761165573113, 1864.0304541214275]"
45,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9382619261741638, 1.8437267541885376, -1.3909067675399456e-08, -1.2134029865264893, 2.342928647994995, 4.569557887634801e-08, -1.2134029865264893, 2.342928647994995, 4.569557887634801e-08, -0.9382619261741638, 1.8437267541885376]","[1510, 1890.2120144052185, 300.88680558652965, 1570, 608.6727062310894, 2545.9181598274354, 1630, 2248.1620923696687, 428.98254707715023, 1570, 538.9761165573113, 1864.0304541214275]"
46,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9448971152305603, 1.843660593032837, -1.0331603306212855e-07, -1.1896071434020996, 2.3489184379577637, 1.5893254712295857e-08, -1.1896071434020996, 2.3489184379577637, 4.569557887634801e-08, -0.9448971152305603, 1.843660593032837]","[1510, 1903.5791922927317, 300.87600842325827, 1570, 596.7361275409095, 2552.426900523749, 1630, 2204.0737614011014, 430.07925796370864, 1570, 542.7876411758391, 1863.9635643782342]"
47,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9514967203140259, 1.8435208797454834, 1.5893254712295857e-08, -1.1649107933044434, 2.353834629058838, 1.5893254712295857e-08, -1.1649107933044434, 2.353834629058838, 4.569557887634801e-08, -0.9514967203140259, 1.8435208797454834]","[1510, 1916.8746831051562, 300.85320792712497, 1570, 584.3478324609694, 2557.7690265898236, 1630, 2158.316994089709, 430.9793964217285, 1570, 546.5787249014702, 1863.82231252414]"
48,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9567505717277527, 1.8433561325073242, -1.0331603306212855e-07, -1.1445388793945312, 2.3568646907806396, 1.5893254712295857e-08, -1.1445387601852417, 2.3568644523620605, 4.569557887634801e-08, -0.9567505717277527, 1.8433561325073242]","[1510, 1927.4590335803164, 300.8263220178619, 1570, 574.1287806633889, 2561.0616104973765, 1630, 2120.5722109371677, 431.5341471261183, 1570, 549.5967525469979, 1863.6557510374862]"
49,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.961980938911438, 1.843144416809082, -1.3909067675399456e-08, -1.1236523389816284, 2.358961582183838, -7.351371067443324e-08, -1.1236523389816284, 2.358961582183838, 4.569557887634801e-08, -0.961980938911438, 1.843144416809082]","[1510, 1937.9960729874954, 300.7917710953937, 1570, 563.6515795866721, 2563.340174937295, 1630, 2081.874382666902, 431.9181247147091, 1570, 552.6012898880007, 1863.4417038592683]"
50,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9684855341911316, 1.8428136110305786, -1.3909067675399456e-08, -1.096885323524475, 2.3600597381591797, -7.351371067443324e-08, -1.0968852043151855, 2.3600594997406006, 4.569557887634801e-08, -0.9684855341911316, 1.8428136110305786]","[1510, 1951.1001581086452, 300.73778527903704, 1570, 550.2245879631607, 2564.533474290367, 1630, 2032.2809185443896, 432.1191498165123, 1570, 556.3377960872041, 1863.1072551433026]"
51,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9749525189399719, 1.8424092531204224, -7.351371067443324e-08, -1.0695009231567383, 2.3591859340667725, -1.3909067675399456e-08, -1.0695009231567383, 2.3591859340667725, 4.569557887634801e-08, -0.9749525189399719, 1.8424092531204224]","[1510, 1964.1284734737135, 300.6717961298184, 1570, 536.4879009223117, 2563.583964492493, 1630, 1981.5440211485384, 431.9592028082589, 1570, 560.0526972555568, 1862.6984443164358]"
52,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9788143634796143, 1.8421313762664795, -1.3909067675399456e-08, -1.0528448820114136, 2.3575820922851562, -7.351371067443324e-08, -1.0528450012207031, 2.3575820922851562, 4.569557887634801e-08, -0.9788143634796143, 1.8421313762664795]","[1510, 1971.9085024218796, 300.6264480440788, 1570, 528.1328220642625, 2561.8411671090553, 1630, 1950.6843539762544, 431.6655446410862, 1570, 562.2710990841504, 1862.4175073950248]"
53,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9839418530464172, 1.841719627380371, 1.5893254712295857e-08, -1.0304750204086304, 2.354034900665283, 1.5893254712295857e-08, -1.0304750204086304, 2.354034900665283, 4.569557887634801e-08, -0.9839418530464172, 1.841719627380371]","[1510, 1982.2382857292216, 300.5592527252695, 1570, 516.9115506886594, 2557.9866495721467, 1630, 1909.2378243177905, 431.01606549567305, 1570, 565.2165393043161, 1862.00122420045]"
54,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9890444278717041, 1.8412610292434692, 4.569557887634801e-08, -1.008050560951233, 2.348721504211426, -1.3909067675399456e-08, -1.008050560951233, 2.348721504211426, 4.569557887634801e-08, -0.9890444278717041, 1.8412610292434692]","[1510, 1992.5178760761164, 300.48441184760316, 1570, 505.6628916897429, 2552.212904591131, 1630, 1867.6903580153405, 430.04320004099645, 1570, 568.1476674755191, 1861.537575836371]"
55,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9890444278717041, 1.8412610292434692, 4.569557887634801e-08, -1.008050560951233, 2.348721504211426, -1.3909067675399456e-08, -1.008050560951233, 2.348721504211426, 4.569557887634801e-08, -0.9890444278717041, 1.8412610292434692]","[1510, 1992.5178760761164, 300.48441184760316, 1570, 505.6628916897429, 2552.212904591131, 1630, 1867.6903580153405, 430.04320004099645, 1570, 568.1476674755191, 1861.537575836371]"
56,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9953871369361877, 1.8406215906143188, -1.0331603306212855e-07, -0.9801967740058899, 2.3393397331237793, 1.5893254712295857e-08, -0.9801967740058899, 2.3393397331237793, 4.569557887634801e-08, -0.9953871369361877, 1.8406215906143188]","[1510, 2005.2958270332122, 300.3800587236619, 1570, 491.69074882619304, 2542.0183041692094, 1630, 1816.0835722773904, 428.325428541332, 1570, 571.7911795958155, 1860.891095507564]"
57,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0016896724700928, 1.8399088382720947, -1.0331603306212855e-07, -0.9528805613517761, 2.3266239166259766, 1.5893254712295857e-08, -0.9528805613517761, 2.3266239166259766, 4.569557887634801e-08, -1.0016896724700928, 1.8399088382720947]","[1510, 2017.9928448435585, 300.2637411755551, 1570, 477.9882664153337, 2528.200799241565, 1630, 1765.4727904695392, 425.9972042678095, 1570, 575.4116143931432, 1860.1704941119754]"
58,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0079516172409058, 1.8391226530075073, -1.3311836255525122e-07, -0.926486074924469, 2.3102924823760986, -1.3909067675399456e-08, -0.926486074924469, 2.3102924823760986, 4.569557887634801e-08, -1.0079516172409058, 1.8391226530075073]","[1510, 2030.6080889551856, 300.1354397489345, 1570, 464.74814449237846, 2510.454422258052, 1630, 1716.569759496043, 423.0069722486095, 1570, 579.008732192041, 1859.3756511275456]"
59,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0141724348068237, 1.8382630348205566, -4.371138828673793e-08, -0.9013845324516296, 2.2901015281677246, -7.351371067443324e-08, -0.9013845920562744, 2.2901015281677246, 4.569557887634801e-08, -1.0141724348068237, 1.8382630348205566]","[1510, 2043.1404786584192, 299.9951544438002, 1570, 452.15659497653735, 2488.5141395151977, 1630, 1670.062372524724, 419.31007479010657, 1570, 582.5822248383445, 1858.5065665542743]"
60,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0191190242767334, 1.8375227451324463, -1.6292068494294654e-07, -0.8824522495269775, 2.271036386489868, 1.5893254712295857e-08, -0.8824522495269775, 2.271036386489868, 4.569557887634801e-08, -1.0191190242767334, 1.8375227451324463]","[1510, 2053.1058226476816, 299.8743429412507, 1570, 442.65969739936213, 2467.797208822974, 1630, 1634.98501136216, 415.8193099115634, 1570, 585.4237486264474, 1857.7581245628703]"
61,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0191190242767334, 1.8375227451324463, -1.6292068494294654e-07, -0.8824522495269775, 2.271036386489868, 1.5893254712295857e-08, -0.8824522495269775, 2.271036386489868, 4.569557887634801e-08, -1.0191190242767334, 1.8375227451324463]","[1510, 2053.1058226476816, 299.8743429412507, 1570, 442.65969739936213, 2467.797208822974, 1630, 1634.98501136216, 415.8193099115634, 1570, 585.4237486264474, 1857.7581245628703]"
62,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0252642631530762, 1.8365312814712524, -1.0331603306212855e-07, -0.8604298830032349, 2.243440866470337, -1.3909067675399456e-08, -0.8604298830032349, 2.243440866470337, 4.569557887634801e-08, -1.0252642631530762, 1.8365312814712524]","[1510, 2065.4859523656355, 299.71254112696664, 1570, 431.6127380804378, 2437.8108344586803, 1630, 1594.1825325874233, 410.76666075127946, 1570, 588.9538257749402, 1856.755742591452]"
63,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0313667058944702, 1.8354666233062744, -1.3909067675399456e-08, -0.8403663039207458, 2.2115869522094727, -1.3909067675399456e-08, -0.8403663039207458, 2.2115869522094727, 4.569557887634801e-08, -1.0313667058944702, 1.8354666233062744]","[1510, 2077.7798654673184, 299.53879434286534, 1570, 421.54835459661365, 2403.197121895252, 1630, 1557.0092452036215, 404.9343135794198, 1570, 592.4593190689944, 1855.6793600753122]"
64,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0374258756637573, 1.8343286514282227, -4.371138828673793e-08, -0.8222898840904236, 2.1754801273345947, -1.0331603306212855e-07, -0.822289764881134, 2.1754798889160156, 4.569557887634801e-08, -1.0374258756637573, 1.8343286514282227]","[1510, 2089.986601321909, 299.3530831345985, 1570, 412.4807789442841, 2363.962029857205, 1630, 1523.5174949101515, 398.32322877649233, 1570, 595.9399545937973, 1854.5288564923906]"
65,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0422416925430298, 1.8333656787872314, 1.5893254712295857e-08, -0.809206485748291, 2.143617868423462, -1.3909067675399456e-08, -0.809206485748291, 2.143617868423462, 4.569557887634801e-08, -1.0422416925430298, 1.8333656787872314]","[1510, 2099.6884923082503, 299.195930909543, 1570, 405.9178253632964, 2329.3392496695133, 1630, 1499.2771291644335, 392.489397380211, 1570, 598.7063572445212, 1853.5552792932663]"
66,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.048221468925476, 1.8320960998535156, -1.0331603306212855e-07, -0.7944450974464417, 2.100329875946045, -4.371138828673793e-08, -0.7944449782371521, 2.100329637527466, 4.569557887634801e-08, -1.048221468925476, 1.8320960998535156]","[1510, 2111.7352831309854, 298.9887421008229, 1570, 398.5131508526997, 2282.3008192653087, 1630, 1471.9273847009126, 384.5634643544146, 1570, 602.1413859530119, 1852.2717193563174]"
