i,joint_names,positions
56,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]"
57,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]"
58,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]"
59,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]"
60,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]"
61,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]"
62,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]"
63,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0204254388809204, 2.0249552726745605, 4.569557887634801e-08, -1.0204254388809204, 2.0249552726745605, -1.3909067675399456e-08, -1.0204254388809204, 2.0249552726745605, 4.569557887634801e-08, -1.0204254388809204, 2.0249552726745605]"
64,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
65,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
66,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
67,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
68,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
69,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
70,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
71,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
72,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
73,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
74,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
75,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
76,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
77,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
78,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
79,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
80,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
81,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
82,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
83,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
84,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
85,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
86,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
87,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
88,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
89,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
90,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]"
