i,joint_names,positions
55,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9890444278717041, 1.8412610292434692, 4.569557887634801e-08, -1.008050560951233, 2.348721504211426, -1.3909067675399456e-08, -1.008050560951233, 2.348721504211426, 4.569557887634801e-08, -0.9890444278717041, 1.8412610292434692]"
56,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9953871369361877, 1.8406215906143188, -1.0331603306212855e-07, -0.9801967740058899, 2.3393397331237793, 1.5893254712295857e-08, -0.9801967740058899, 2.3393397331237793, 4.569557887634801e-08, -0.9953871369361877, 1.8406215906143188]"
57,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0016896724700928, 1.8399088382720947, -1.0331603306212855e-07, -0.9528805613517761, 2.3266239166259766, 1.5893254712295857e-08, -0.9528805613517761, 2.3266239166259766, 4.569557887634801e-08, -1.0016896724700928, 1.8399088382720947]"
58,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0079516172409058, 1.8391226530075073, -1.3311836255525122e-07, -0.926486074924469, 2.3102924823760986, -1.3909067675399456e-08, -0.926486074924469, 2.3102924823760986, 4.569557887634801e-08, -1.0079516172409058, 1.8391226530075073]"
59,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0141724348068237, 1.8382630348205566, -4.371138828673793e-08, -0.9013845324516296, 2.2901015281677246, -7.351371067443324e-08, -0.9013845920562744, 2.2901015281677246, 4.569557887634801e-08, -1.0141724348068237, 1.8382630348205566]"
60,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0191190242767334, 1.8375227451324463, -1.6292068494294654e-07, -0.8824522495269775, 2.271036386489868, 1.5893254712295857e-08, -0.8824522495269775, 2.271036386489868, 4.569557887634801e-08, -1.0191190242767334, 1.8375227451324463]"
61,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0191190242767334, 1.8375227451324463, -1.6292068494294654e-07, -0.8824522495269775, 2.271036386489868, 1.5893254712295857e-08, -0.8824522495269775, 2.271036386489868, 4.569557887634801e-08, -1.0191190242767334, 1.8375227451324463]"
62,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0252642631530762, 1.8365312814712524, -1.0331603306212855e-07, -0.8604298830032349, 2.243440866470337, -1.3909067675399456e-08, -0.8604298830032349, 2.243440866470337, 4.569557887634801e-08, -1.0252642631530762, 1.8365312814712524]"
63,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0313667058944702, 1.8354666233062744, -1.3909067675399456e-08, -0.8403663039207458, 2.2115869522094727, -1.3909067675399456e-08, -0.8403663039207458, 2.2115869522094727, 4.569557887634801e-08, -1.0313667058944702, 1.8354666233062744]"
64,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0374258756637573, 1.8343286514282227, -4.371138828673793e-08, -0.8222898840904236, 2.1754801273345947, -1.0331603306212855e-07, -0.822289764881134, 2.1754798889160156, 4.569557887634801e-08, -1.0374258756637573, 1.8343286514282227]"
65,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0422416925430298, 1.8333656787872314, 1.5893254712295857e-08, -0.809206485748291, 2.143617868423462, -1.3909067675399456e-08, -0.809206485748291, 2.143617868423462, 4.569557887634801e-08, -1.0422416925430298, 1.8333656787872314]"
66,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.048221468925476, 1.8320960998535156, -1.0331603306212855e-07, -0.7944450974464417, 2.100329875946045, -4.371138828673793e-08, -0.7944449782371521, 2.100329637527466, 4.569557887634801e-08, -1.048221468925476, 1.8320960998535156]"
67,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0517879724502563, 1.8312993049621582, -7.351371067443324e-08, -0.7863699197769165, 2.072720766067505, -4.371138828673793e-08, -0.7863698601722717, 2.072720527648926, 4.569557887634801e-08, -1.0517879724502563, 1.8312993049621582]"
68,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0576958656311035, 1.8299129009246826, -1.3909067675399456e-08, -0.7741265296936035, 2.024592399597168, 1.5893254712295857e-08, -0.7741265296936035, 2.024592399597168, 4.569557887634801e-08, -1.0576958656311035, 1.8299129009246826]"
69,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0576958656311035, 1.8299129009246826, -1.3909067675399456e-08, -0.7741265296936035, 2.024592399597168, 1.5893254712295857e-08, -0.7741265296936035, 2.024592399597168, 4.569557887634801e-08, -1.0576958656311035, 1.8299129009246826]"
70,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0635582208633423, 1.828453540802002, 1.5893254712295857e-08, -0.7634299397468567, 1.9750341176986694, -4.371138828673793e-08, -0.7634299397468567, 1.9750341176986694, 4.569557887634801e-08, -1.0635582208633423, 1.828453540802002]"
71,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0693742036819458, 1.8269212245941162, -4.371138828673793e-08, -0.7546085715293884, 1.9261609315872192, -7.351371067443324e-08, -0.7546085715293884, 1.9261609315872192, 7.549790126404332e-08, -1.0693742036819458, 1.8269212245941162]"
72,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0751436948776245, 1.8253159523010254, 1.5893254712295857e-08, -0.7485092878341675, 1.8811726570129395, -4.371138828673793e-08, -0.7485092878341675, 1.8811726570129395, 7.549790126404332e-08, -1.0751436948776245, 1.8253159523010254]"
73,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0797252655029297, 1.823979377746582, -7.351371067443324e-08, -0.74662846326828, 1.8510379791259766, 4.569557887634801e-08, -0.74662846326828, 1.8510379791259766, 7.549790126404332e-08, -1.0797252655029297, 1.823979377746582]"
74,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.0854095220565796, 1.8222432136535645, 4.569557887634801e-08, -0.750080406665802, 1.8259083032608032, -4.371138828673793e-08, -0.750080406665802, 1.8259083032608032, 7.549790126404332e-08, -1.0854095220565796, 1.8222432136535645]"
75,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -1.0926191806793213, 1.820433259010315, 1.5893254712295857e-08, -0.7610946893692017, 1.8211665153503418, -4.371138828673793e-08, -0.7610946893692017, 1.8211665153503418, 1.5893254712295857e-08, -1.0926191806793213, 1.820433259010315]"
76,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -1.0926191806793213, 1.820433259010315, 1.5893254712295857e-08, -0.7610946893692017, 1.8211665153503418, -4.371138828673793e-08, -0.7610946893692017, 1.8211665153503418, 1.5893254712295857e-08, -1.0926191806793213, 1.820433259010315]"
77,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.0530022365173863e-07, -1.111493706703186, 1.830044150352478, 1.5893254712295857e-08, -0.7684316635131836, 1.8229464292526245, -4.371138828673793e-08, -0.7684316635131836, 1.8229464292526245, -1.3909067675399456e-08, -1.111493706703186, 1.830044150352478]"
78,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.1314873695373535, 1.8482024669647217, 1.5893254712295857e-08, -0.7742860913276672, 1.8243179321289062, -4.371138828673793e-08, -0.7742860913276672, 1.8243179321289062, 4.569557887634801e-08, -1.1314873695373535, 1.8482024669647217]"
79,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.1483666896820068, 1.8659628629684448, 1.5893254712295857e-08, -0.7786678671836853, 1.8253159523010254, -4.371138828673793e-08, -0.7786678671836853, 1.8253159523010254, 4.569557887634801e-08, -1.1483666896820068, 1.8659628629684448]"
80,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -1.1662757396697998, 1.8861336708068848, 1.5893254712295857e-08, -0.7830418944358826, 1.826287865638733, -4.371138828673793e-08, -0.7830418944358826, 1.826287865638733, 4.569557887634801e-08, -1.1662757396697998, 1.8861336708068848]"
81,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[7.549790126404332e-08, -1.1909918785095215, 1.915356993675232, 4.569557887634801e-08, -0.7888614535331726, 1.8275429010391235, -1.3909067675399456e-08, -0.7888614535331726, 1.8275429010391235, 1.5893254712295857e-08, -1.1909918785095215, 1.915356993675232]"
82,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.2096744775772095, 1.9381728172302246, 4.569557887634801e-08, -0.7932167649269104, 1.828453540802002, -1.3909067675399456e-08, -0.7932167649269104, 1.828453540802002, 7.549790126404332e-08, -1.2096744775772095, 1.9381728172302246]"
83,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.2096744775772095, 1.9381728172302246, 4.569557887634801e-08, -0.7932167649269104, 1.828453540802002, -1.3909067675399456e-08, -0.7932167649269104, 1.828453540802002, 7.549790126404332e-08, -1.2096744775772095, 1.9381728172302246]"
84,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.228135347366333, 1.9611923694610596, 4.569557887634801e-08, -0.7975637316703796, 1.8293379545211792, -1.3909067675399456e-08, -0.7975637316703796, 1.8293379545211792, -7.351371067443324e-08, -1.228135347366333, 1.9611923694610596]"
85,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.246115803718567, 1.9840291738510132, 4.569557887634801e-08, -0.8019024133682251, 1.8301960229873657, -1.3909067675399456e-08, -0.8019024133682251, 1.8301960229873657, -4.371138828673793e-08, -1.246115803718567, 1.9840291738510132]"
86,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.263398289680481, 2.006391763687134, 4.569557887634801e-08, -0.8062326908111572, 1.8310279846191406, -1.3909067675399456e-08, -0.8062326908111572, 1.8310279846191406, -4.371138828673793e-08, -1.263398289680481, 2.006391763687134]"
87,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.263398289680481, 2.006391763687134, 4.569557887634801e-08, -0.8062326908111572, 1.8310279846191406, -1.3909067675399456e-08, -0.8062326908111572, 1.8310279846191406, -4.371138828673793e-08, -1.263398289680481, 2.006391763687134]"
88,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.279801368713379, 2.028067111968994, 4.569557887634801e-08, -0.8105542659759521, 1.8318334817886353, -1.3909067675399456e-08, -0.8105542659759521, 1.8318334817886353, -1.3909067675399456e-08, -1.279801368713379, 2.028067111968994]"
89,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.2951743602752686, 2.0489065647125244, 4.569557887634801e-08, -0.8148671984672546, 1.8326127529144287, -1.3909067675399456e-08, -0.8148671984672546, 1.8326127529144287, -1.3909067675399456e-08, -1.2951743602752686, 2.0489065647125244]"
