i,joint_names,positions,pulse_position
41,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
42,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
43,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
44,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
45,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
46,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
47,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
48,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
49,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
50,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
51,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
52,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
53,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
54,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
55,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
56,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
57,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
58,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
59,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
60,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
61,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
62,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
63,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0204254388809204, 2.0249552726745605, 4.569557887634801e-08, -1.0204254388809204, 2.0249552726745605, -1.3909067675399456e-08, -1.0204254388809204, 2.0249552726745605, 4.569557887634801e-08, -1.0204254388809204, 2.0249552726745605]","[1510, -2440.158687861341, 202.47360795207692, 1570, -607.5897134433861, 1348.177926119927, 1630, -2244.16200610541, 227.1655113608668, 1570, -695.7882202335551, 1254.3486931665254]"
64,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
65,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
66,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256, -1.3909067675399456e-08, -0.9355980157852173, 1.8437325954437256, 4.569557887634801e-08, -0.9355980157852173, 1.8437325954437256]","[1510, -2661.3994022958923, 222.37498052223052, 1570, -662.6777628206639, 1480.691943477291, 1630, -2447.632382031162, 249.49388058591717, 1570, -758.8729219397926, 1377.6401232352819]"
